id,psgc_code,name,province_id,created_at,updated_at
349,041001000,Agoncillo,17,2026-05-07 21:07:21,2026-05-07 21:07:21
350,041002000,Alitagtag,17,2026-05-07 21:07:21,2026-05-07 21:07:21
351,041003000,Balayan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
352,041004000,Balete,17,2026-05-07 21:07:21,2026-05-07 21:07:21
353,041005000,Batangas City,17,2026-05-07 21:07:21,2026-05-07 21:07:21
354,041006000,Bauan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
355,041007000,Calaca,17,2026-05-07 21:07:21,2026-05-07 21:07:21
356,041008000,Calatagan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
357,041009000,Cuenca,17,2026-05-07 21:07:21,2026-05-07 21:07:21
358,041010000,Ibaan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
359,041011000,Laurel,17,2026-05-07 21:07:21,2026-05-07 21:07:21
360,041012000,Lemery,17,2026-05-07 21:07:21,2026-05-07 21:07:21
361,041013000,Lian,17,2026-05-07 21:07:21,2026-05-07 21:07:21
362,041014000,City of Lipa,17,2026-05-07 21:07:21,2026-05-07 21:07:21
363,041015000,Lobo,17,2026-05-07 21:07:21,2026-05-07 21:07:21
364,041016000,Mabini,17,2026-05-07 21:07:21,2026-05-07 21:07:21
365,041017000,Malvar,17,2026-05-07 21:07:21,2026-05-07 21:07:21
366,041018000,Mataasnakahoy,17,2026-05-07 21:07:21,2026-05-07 21:07:21
367,041019000,Nasugbu,17,2026-05-07 21:07:21,2026-05-07 21:07:21
368,041020000,Padre Garcia,17,2026-05-07 21:07:21,2026-05-07 21:07:21
369,041021000,Rosario,17,2026-05-07 21:07:21,2026-05-07 21:07:21
370,041022000,San Jose,17,2026-05-07 21:07:21,2026-05-07 21:07:21
371,041023000,San Juan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
372,041024000,San Luis,17,2026-05-07 21:07:21,2026-05-07 21:07:21
373,041025000,San Nicolas,17,2026-05-07 21:07:21,2026-05-07 21:07:21
374,041026000,San Pascual,17,2026-05-07 21:07:21,2026-05-07 21:07:21
375,041027000,Santa Teresita,17,2026-05-07 21:07:21,2026-05-07 21:07:21
376,041028000,City of Sto. Tomas,17,2026-05-07 21:07:21,2026-05-07 21:07:21
377,041029000,Taal,17,2026-05-07 21:07:21,2026-05-07 21:07:21
378,041030000,Talisay,17,2026-05-07 21:07:21,2026-05-07 21:07:21
379,041031000,City of Tanauan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
380,041032000,Taysan,17,2026-05-07 21:07:21,2026-05-07 21:07:21
381,041033000,Tingloy,17,2026-05-07 21:07:21,2026-05-07 21:07:21
382,041034000,Tuy,17,2026-05-07 21:07:21,2026-05-07 21:07:21
383,042101000,Alfonso,18,2026-05-07 21:07:21,2026-05-07 21:07:21
384,042102000,Amadeo,18,2026-05-07 21:07:21,2026-05-07 21:07:21
385,042103000,City of Bacoor,18,2026-05-07 21:07:21,2026-05-07 21:07:21
386,042104000,Carmona,18,2026-05-07 21:07:21,2026-05-07 21:07:21
387,042105000,City of Cavite,18,2026-05-07 21:07:21,2026-05-07 21:07:21
388,042106000,City of Dasmariñas,18,2026-05-07 21:07:21,2026-05-07 21:07:21
389,042107000,General Emilio Aguinaldo,18,2026-05-07 21:07:21,2026-05-07 21:07:21
390,042108000,City of General Trias,18,2026-05-07 21:07:21,2026-05-07 21:07:21
391,042109000,City of Imus,18,2026-05-07 21:07:21,2026-05-07 21:07:21
392,042110000,Indang,18,2026-05-07 21:07:21,2026-05-07 21:07:21
393,042111000,Kawit,18,2026-05-07 21:07:21,2026-05-07 21:07:21
394,042112000,Magallanes,18,2026-05-07 21:07:21,2026-05-07 21:07:21
395,042113000,Maragondon,18,2026-05-07 21:07:21,2026-05-07 21:07:21
396,042114000,Mendez,18,2026-05-07 21:07:21,2026-05-07 21:07:21
397,042115000,Naic,18,2026-05-07 21:07:21,2026-05-07 21:07:21
398,042116000,Noveleta,18,2026-05-07 21:07:21,2026-05-07 21:07:21
399,042117000,Rosario,18,2026-05-07 21:07:21,2026-05-07 21:07:21
400,042118000,Silang,18,2026-05-07 21:07:21,2026-05-07 21:07:21
401,042119000,City of Tagaytay,18,2026-05-07 21:07:21,2026-05-07 21:07:21
402,042120000,Tanza,18,2026-05-07 21:07:21,2026-05-07 21:07:21
403,042121000,Ternate,18,2026-05-07 21:07:21,2026-05-07 21:07:21
404,042122000,City of Trece Martires,18,2026-05-07 21:07:21,2026-05-07 21:07:21
405,042123000,Gen. Mariano Alvarez,18,2026-05-07 21:07:21,2026-05-07 21:07:21
406,043401000,Alaminos,19,2026-05-07 21:07:21,2026-05-07 21:07:21
407,043402000,Bay,19,2026-05-07 21:07:21,2026-05-07 21:07:21
408,043403000,City of Biñan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
409,043404000,City of Cabuyao,19,2026-05-07 21:07:21,2026-05-07 21:07:21
410,043405000,City of Calamba,19,2026-05-07 21:07:21,2026-05-07 21:07:21
411,043406000,Calauan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
412,043407000,Cavinti,19,2026-05-07 21:07:21,2026-05-07 21:07:21
413,043408000,Famy,19,2026-05-07 21:07:21,2026-05-07 21:07:21
414,043409000,Kalayaan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
415,043410000,Liliw,19,2026-05-07 21:07:21,2026-05-07 21:07:21
416,043411000,Los Baños,19,2026-05-07 21:07:21,2026-05-07 21:07:21
417,043412000,Luisiana,19,2026-05-07 21:07:21,2026-05-07 21:07:21
418,043413000,Lumban,19,2026-05-07 21:07:21,2026-05-07 21:07:21
419,043414000,Mabitac,19,2026-05-07 21:07:21,2026-05-07 21:07:21
420,043415000,Magdalena,19,2026-05-07 21:07:21,2026-05-07 21:07:21
421,043416000,Majayjay,19,2026-05-07 21:07:21,2026-05-07 21:07:21
422,043417000,Nagcarlan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
423,043418000,Paete,19,2026-05-07 21:07:21,2026-05-07 21:07:21
424,043419000,Pagsanjan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
425,043420000,Pakil,19,2026-05-07 21:07:21,2026-05-07 21:07:21
426,043421000,Pangil,19,2026-05-07 21:07:21,2026-05-07 21:07:21
427,043422000,Pila,19,2026-05-07 21:07:21,2026-05-07 21:07:21
428,043423000,Rizal,19,2026-05-07 21:07:21,2026-05-07 21:07:21
429,043424000,City of San Pablo,19,2026-05-07 21:07:21,2026-05-07 21:07:21
430,043425000,City of San Pedro,19,2026-05-07 21:07:21,2026-05-07 21:07:21
431,043426000,Santa Cruz,19,2026-05-07 21:07:21,2026-05-07 21:07:21
432,043427000,Santa Maria,19,2026-05-07 21:07:21,2026-05-07 21:07:21
433,043428000,City of Santa Rosa,19,2026-05-07 21:07:21,2026-05-07 21:07:21
434,043429000,Siniloan,19,2026-05-07 21:07:21,2026-05-07 21:07:21
435,043430000,Victoria,19,2026-05-07 21:07:21,2026-05-07 21:07:21
436,045601000,Agdangan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
437,045602000,Alabat,20,2026-05-07 21:07:21,2026-05-07 21:07:21
438,045603000,Atimonan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
439,045605000,Buenavista,20,2026-05-07 21:07:21,2026-05-07 21:07:21
440,045606000,Burdeos,20,2026-05-07 21:07:21,2026-05-07 21:07:21
441,045607000,Calauag,20,2026-05-07 21:07:21,2026-05-07 21:07:21
442,045608000,Candelaria,20,2026-05-07 21:07:21,2026-05-07 21:07:21
443,045610000,Catanauan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
444,045615000,Dolores,20,2026-05-07 21:07:21,2026-05-07 21:07:21
445,045616000,General Luna,20,2026-05-07 21:07:21,2026-05-07 21:07:21
446,045617000,General Nakar,20,2026-05-07 21:07:21,2026-05-07 21:07:21
447,045618000,Guinayangan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
448,045619000,Gumaca,20,2026-05-07 21:07:21,2026-05-07 21:07:21
449,045620000,Infanta,20,2026-05-07 21:07:21,2026-05-07 21:07:21
450,045621000,Jomalig,20,2026-05-07 21:07:21,2026-05-07 21:07:21
451,045622000,Lopez,20,2026-05-07 21:07:21,2026-05-07 21:07:21
452,045623000,Lucban,20,2026-05-07 21:07:21,2026-05-07 21:07:21
453,045624000,City of Lucena,20,2026-05-07 21:07:21,2026-05-07 21:07:21
454,045625000,Macalelon,20,2026-05-07 21:07:21,2026-05-07 21:07:21
455,045627000,Mauban,20,2026-05-07 21:07:21,2026-05-07 21:07:21
456,045628000,Mulanay,20,2026-05-07 21:07:21,2026-05-07 21:07:21
457,045629000,Padre Burgos,20,2026-05-07 21:07:21,2026-05-07 21:07:21
458,045630000,Pagbilao,20,2026-05-07 21:07:21,2026-05-07 21:07:21
459,045631000,Panukulan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
460,045632000,Patnanungan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
461,045633000,Perez,20,2026-05-07 21:07:21,2026-05-07 21:07:21
462,045634000,Pitogo,20,2026-05-07 21:07:21,2026-05-07 21:07:21
463,045635000,Plaridel,20,2026-05-07 21:07:21,2026-05-07 21:07:21
464,045636000,Polillo,20,2026-05-07 21:07:21,2026-05-07 21:07:21
465,045637000,Quezon,20,2026-05-07 21:07:21,2026-05-07 21:07:21
466,045638000,Real,20,2026-05-07 21:07:21,2026-05-07 21:07:21
467,045639000,Sampaloc,20,2026-05-07 21:07:21,2026-05-07 21:07:21
468,045640000,San Andres,20,2026-05-07 21:07:21,2026-05-07 21:07:21
469,045641000,San Antonio,20,2026-05-07 21:07:21,2026-05-07 21:07:21
470,045642000,San Francisco,20,2026-05-07 21:07:21,2026-05-07 21:07:21
471,045644000,San Narciso,20,2026-05-07 21:07:21,2026-05-07 21:07:21
472,045645000,Sariaya,20,2026-05-07 21:07:21,2026-05-07 21:07:21
473,045646000,Tagkawayan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
474,045647000,City of Tayabas,20,2026-05-07 21:07:21,2026-05-07 21:07:21
475,045648000,Tiaong,20,2026-05-07 21:07:21,2026-05-07 21:07:21
476,045649000,Unisan,20,2026-05-07 21:07:21,2026-05-07 21:07:21
477,045801000,Angono,21,2026-05-07 21:07:21,2026-05-07 21:07:21
478,045802000,City of Antipolo,21,2026-05-07 21:07:21,2026-05-07 21:07:21
479,045803000,Baras,21,2026-05-07 21:07:21,2026-05-07 21:07:21
480,045804000,Binangonan,21,2026-05-07 21:07:21,2026-05-07 21:07:21
481,045805000,Cainta,21,2026-05-07 21:07:21,2026-05-07 21:07:21
482,045806000,Cardona,21,2026-05-07 21:07:21,2026-05-07 21:07:21
483,045807000,Jala-Jala,21,2026-05-07 21:07:21,2026-05-07 21:07:21
484,045808000,Rodriguez,21,2026-05-07 21:07:21,2026-05-07 21:07:21
485,045809000,Morong,21,2026-05-07 21:07:21,2026-05-07 21:07:21
486,045810000,Pililla,21,2026-05-07 21:07:21,2026-05-07 21:07:21
487,045811000,San Mateo,21,2026-05-07 21:07:21,2026-05-07 21:07:21
488,045812000,Tanay,21,2026-05-07 21:07:21,2026-05-07 21:07:21
489,045813000,Taytay,21,2026-05-07 21:07:21,2026-05-07 21:07:21
490,045814000,Teresa,21,2026-05-07 21:07:21,2026-05-07 21:07:21
491,174001000,Boac,22,2026-05-07 21:07:21,2026-05-07 21:07:21
492,174002000,Buenavista,22,2026-05-07 21:07:21,2026-05-07 21:07:21
493,174003000,Gasan,22,2026-05-07 21:07:21,2026-05-07 21:07:21
494,174004000,Mogpog,22,2026-05-07 21:07:21,2026-05-07 21:07:21
495,174005000,Santa Cruz,22,2026-05-07 21:07:21,2026-05-07 21:07:21
496,174006000,Torrijos,22,2026-05-07 21:07:21,2026-05-07 21:07:21
497,175101000,Abra De Ilog,23,2026-05-07 21:07:21,2026-05-07 21:07:21
498,175102000,Calintaan,23,2026-05-07 21:07:21,2026-05-07 21:07:21
499,175103000,Looc,23,2026-05-07 21:07:21,2026-05-07 21:07:21
500,175104000,Lubang,23,2026-05-07 21:07:21,2026-05-07 21:07:21
501,175105000,Magsaysay,23,2026-05-07 21:07:21,2026-05-07 21:07:21
502,175106000,Mamburao,23,2026-05-07 21:07:21,2026-05-07 21:07:21
503,175107000,Paluan,23,2026-05-07 21:07:21,2026-05-07 21:07:21
504,175108000,Rizal,23,2026-05-07 21:07:21,2026-05-07 21:07:21
505,175109000,Sablayan,23,2026-05-07 21:07:21,2026-05-07 21:07:21
506,175110000,San Jose,23,2026-05-07 21:07:21,2026-05-07 21:07:21
507,175111000,Santa Cruz,23,2026-05-07 21:07:21,2026-05-07 21:07:21
508,175201000,Baco,24,2026-05-07 21:07:21,2026-05-07 21:07:21
509,175202000,Bansud,24,2026-05-07 21:07:21,2026-05-07 21:07:21
510,175203000,Bongabong,24,2026-05-07 21:07:21,2026-05-07 21:07:21
511,175204000,Bulalacao,24,2026-05-07 21:07:21,2026-05-07 21:07:21
512,175205000,City of Calapan,24,2026-05-07 21:07:21,2026-05-07 21:07:21
513,175206000,Gloria,24,2026-05-07 21:07:21,2026-05-07 21:07:21
514,175207000,Mansalay,24,2026-05-07 21:07:21,2026-05-07 21:07:21
515,175208000,Naujan,24,2026-05-07 21:07:21,2026-05-07 21:07:21
516,175209000,Pinamalayan,24,2026-05-07 21:07:21,2026-05-07 21:07:21
517,175210000,Pola,24,2026-05-07 21:07:21,2026-05-07 21:07:21
518,175211000,Puerto Galera,24,2026-05-07 21:07:21,2026-05-07 21:07:21
519,175212000,Roxas,24,2026-05-07 21:07:21,2026-05-07 21:07:21
520,175213000,San Teodoro,24,2026-05-07 21:07:21,2026-05-07 21:07:21
521,175214000,Socorro,24,2026-05-07 21:07:21,2026-05-07 21:07:21
522,175215000,Victoria,24,2026-05-07 21:07:21,2026-05-07 21:07:21
523,175301000,Aborlan,25,2026-05-07 21:07:21,2026-05-07 21:07:21
524,175302000,Agutaya,25,2026-05-07 21:07:21,2026-05-07 21:07:21
525,175303000,Araceli,25,2026-05-07 21:07:21,2026-05-07 21:07:21
526,175304000,Balabac,25,2026-05-07 21:07:21,2026-05-07 21:07:21
527,175305000,Bataraza,25,2026-05-07 21:07:21,2026-05-07 21:07:21
528,175306000,Brooke's Point,25,2026-05-07 21:07:21,2026-05-07 21:07:21
529,175307000,Busuanga,25,2026-05-07 21:07:21,2026-05-07 21:07:21
530,175308000,Cagayancillo,25,2026-05-07 21:07:21,2026-05-07 21:07:21
531,175309000,Coron,25,2026-05-07 21:07:21,2026-05-07 21:07:21
532,175310000,Cuyo,25,2026-05-07 21:07:21,2026-05-07 21:07:21
533,175311000,Dumaran,25,2026-05-07 21:07:21,2026-05-07 21:07:21
534,175312000,El Nido,25,2026-05-07 21:07:21,2026-05-07 21:07:21
535,175313000,Linapacan,25,2026-05-07 21:07:21,2026-05-07 21:07:21
536,175314000,Magsaysay,25,2026-05-07 21:07:21,2026-05-07 21:07:21
537,175315000,Narra,25,2026-05-07 21:07:21,2026-05-07 21:07:21
538,175316000,City of Puerto Princesa,25,2026-05-07 21:07:21,2026-05-07 21:07:21
539,175317000,Quezon,25,2026-05-07 21:07:21,2026-05-07 21:07:21
540,175318000,Roxas,25,2026-05-07 21:07:21,2026-05-07 21:07:21
541,175319000,San Vicente,25,2026-05-07 21:07:21,2026-05-07 21:07:21
542,175320000,Taytay,25,2026-05-07 21:07:21,2026-05-07 21:07:21
543,175321000,Kalayaan,25,2026-05-07 21:07:21,2026-05-07 21:07:21
544,175322000,Culion,25,2026-05-07 21:07:21,2026-05-07 21:07:21
545,175323000,Rizal,25,2026-05-07 21:07:21,2026-05-07 21:07:21
546,175324000,Sofronio Española,25,2026-05-07 21:07:21,2026-05-07 21:07:21
547,175901000,Alcantara,26,2026-05-07 21:07:21,2026-05-07 21:07:21
548,175902000,Banton,26,2026-05-07 21:07:21,2026-05-07 21:07:21
549,175903000,Cajidiocan,26,2026-05-07 21:07:21,2026-05-07 21:07:21
550,175904000,Calatrava,26,2026-05-07 21:07:21,2026-05-07 21:07:21
551,175905000,Concepcion,26,2026-05-07 21:07:21,2026-05-07 21:07:21
552,175906000,Corcuera,26,2026-05-07 21:07:21,2026-05-07 21:07:21
553,175907000,Looc,26,2026-05-07 21:07:21,2026-05-07 21:07:21
554,175908000,Magdiwang,26,2026-05-07 21:07:21,2026-05-07 21:07:21
555,175909000,Odiongan,26,2026-05-07 21:07:21,2026-05-07 21:07:21
556,175910000,Romblon,26,2026-05-07 21:07:21,2026-05-07 21:07:21
557,175911000,San Agustin,26,2026-05-07 21:07:21,2026-05-07 21:07:21
558,175912000,San Andres,26,2026-05-07 21:07:21,2026-05-07 21:07:21
559,175913000,San Fernando,26,2026-05-07 21:07:21,2026-05-07 21:07:21
560,175914000,San Jose,26,2026-05-07 21:07:21,2026-05-07 21:07:21
561,175915000,Santa Fe,26,2026-05-07 21:07:21,2026-05-07 21:07:21
562,175916000,Ferrol,26,2026-05-07 21:07:21,2026-05-07 21:07:21
563,175917000,Santa Maria,26,2026-05-07 21:07:21,2026-05-07 21:07:21
564,050501000,Bacacay,27,2026-05-07 21:07:21,2026-05-07 21:07:21
565,050502000,Camalig,27,2026-05-07 21:07:21,2026-05-07 21:07:21
566,050503000,Daraga,27,2026-05-07 21:07:21,2026-05-07 21:07:21
567,050504000,Guinobatan,27,2026-05-07 21:07:21,2026-05-07 21:07:21
568,050505000,Jovellar,27,2026-05-07 21:07:21,2026-05-07 21:07:21
569,050506000,City of Legazpi,27,2026-05-07 21:07:21,2026-05-07 21:07:21
570,050507000,Libon,27,2026-05-07 21:07:21,2026-05-07 21:07:21
571,050508000,City of Ligao,27,2026-05-07 21:07:21,2026-05-07 21:07:21
572,050509000,Malilipot,27,2026-05-07 21:07:21,2026-05-07 21:07:21
573,050510000,Malinao,27,2026-05-07 21:07:21,2026-05-07 21:07:21
574,050511000,Manito,27,2026-05-07 21:07:21,2026-05-07 21:07:21
575,050512000,Oas,27,2026-05-07 21:07:21,2026-05-07 21:07:21
576,050513000,Pio Duran,27,2026-05-07 21:07:21,2026-05-07 21:07:21
577,050514000,Polangui,27,2026-05-07 21:07:21,2026-05-07 21:07:21
578,050515000,Rapu-Rapu,27,2026-05-07 21:07:21,2026-05-07 21:07:21
579,050516000,Santo Domingo,27,2026-05-07 21:07:21,2026-05-07 21:07:21
580,050517000,City of Tabaco,27,2026-05-07 21:07:21,2026-05-07 21:07:21
581,050518000,Tiwi,27,2026-05-07 21:07:21,2026-05-07 21:07:21
582,051601000,Basud,28,2026-05-07 21:07:21,2026-05-07 21:07:21
583,051602000,Capalonga,28,2026-05-07 21:07:21,2026-05-07 21:07:21
584,051603000,Daet,28,2026-05-07 21:07:21,2026-05-07 21:07:21
585,051604000,San Lorenzo Ruiz,28,2026-05-07 21:07:21,2026-05-07 21:07:21
586,051605000,Jose Panganiban,28,2026-05-07 21:07:21,2026-05-07 21:07:21
587,051606000,Labo,28,2026-05-07 21:07:21,2026-05-07 21:07:21
588,051607000,Mercedes,28,2026-05-07 21:07:21,2026-05-07 21:07:21
589,051608000,Paracale,28,2026-05-07 21:07:21,2026-05-07 21:07:21
590,051609000,San Vicente,28,2026-05-07 21:07:21,2026-05-07 21:07:21
591,051610000,Santa Elena,28,2026-05-07 21:07:21,2026-05-07 21:07:21
592,051611000,Talisay,28,2026-05-07 21:07:21,2026-05-07 21:07:21
593,051612000,Vinzons,28,2026-05-07 21:07:21,2026-05-07 21:07:21
594,051701000,Baao,29,2026-05-07 21:07:21,2026-05-07 21:07:21
595,051702000,Balatan,29,2026-05-07 21:07:21,2026-05-07 21:07:21
596,051703000,Bato,29,2026-05-07 21:07:21,2026-05-07 21:07:21
597,051704000,Bombon,29,2026-05-07 21:07:21,2026-05-07 21:07:21
598,051705000,Buhi,29,2026-05-07 21:07:21,2026-05-07 21:07:21
599,051706000,Bula,29,2026-05-07 21:07:21,2026-05-07 21:07:21
600,051707000,Cabusao,29,2026-05-07 21:07:21,2026-05-07 21:07:21
601,051708000,Calabanga,29,2026-05-07 21:07:21,2026-05-07 21:07:21
602,051709000,Camaligan,29,2026-05-07 21:07:21,2026-05-07 21:07:21
603,051710000,Canaman,29,2026-05-07 21:07:21,2026-05-07 21:07:21
604,051711000,Caramoan,29,2026-05-07 21:07:21,2026-05-07 21:07:21
605,051712000,Del Gallego,29,2026-05-07 21:07:21,2026-05-07 21:07:21
606,051713000,Gainza,29,2026-05-07 21:07:21,2026-05-07 21:07:21
607,051714000,Garchitorena,29,2026-05-07 21:07:21,2026-05-07 21:07:21
608,051715000,Goa,29,2026-05-07 21:07:21,2026-05-07 21:07:21
609,051716000,City of Iriga,29,2026-05-07 21:07:21,2026-05-07 21:07:21
610,051717000,Lagonoy,29,2026-05-07 21:07:21,2026-05-07 21:07:21
611,051718000,Libmanan,29,2026-05-07 21:07:21,2026-05-07 21:07:21
612,051719000,Lupi,29,2026-05-07 21:07:21,2026-05-07 21:07:21
613,051720000,Magarao,29,2026-05-07 21:07:21,2026-05-07 21:07:21
614,051721000,Milaor,29,2026-05-07 21:07:21,2026-05-07 21:07:21
615,051722000,Minalabac,29,2026-05-07 21:07:21,2026-05-07 21:07:21
616,051723000,Nabua,29,2026-05-07 21:07:21,2026-05-07 21:07:21
617,051724000,City of Naga,29,2026-05-07 21:07:21,2026-05-07 21:07:21
618,051725000,Ocampo,29,2026-05-07 21:07:21,2026-05-07 21:07:21
619,051726000,Pamplona,29,2026-05-07 21:07:21,2026-05-07 21:07:21
620,051727000,Pasacao,29,2026-05-07 21:07:21,2026-05-07 21:07:21
621,051728000,Pili,29,2026-05-07 21:07:21,2026-05-07 21:07:21
622,051729000,Presentacion,29,2026-05-07 21:07:21,2026-05-07 21:07:21
623,051730000,Ragay,29,2026-05-07 21:07:21,2026-05-07 21:07:21
624,051731000,Sagñay,29,2026-05-07 21:07:21,2026-05-07 21:07:21
625,051732000,San Fernando,29,2026-05-07 21:07:21,2026-05-07 21:07:21
626,051733000,San Jose,29,2026-05-07 21:07:21,2026-05-07 21:07:21
627,051734000,Sipocot,29,2026-05-07 21:07:21,2026-05-07 21:07:21
628,051735000,Siruma,29,2026-05-07 21:07:21,2026-05-07 21:07:21
629,051736000,Tigaon,29,2026-05-07 21:07:21,2026-05-07 21:07:21
630,051737000,Tinambac,29,2026-05-07 21:07:21,2026-05-07 21:07:21
631,052001000,Bagamanoc,30,2026-05-07 21:07:21,2026-05-07 21:07:21
632,052002000,Baras,30,2026-05-07 21:07:21,2026-05-07 21:07:21
633,052003000,Bato,30,2026-05-07 21:07:21,2026-05-07 21:07:21
634,052004000,Caramoran,30,2026-05-07 21:07:21,2026-05-07 21:07:21
635,052005000,Gigmoto,30,2026-05-07 21:07:21,2026-05-07 21:07:21
636,052006000,Pandan,30,2026-05-07 21:07:21,2026-05-07 21:07:21
637,052007000,Panganiban,30,2026-05-07 21:07:21,2026-05-07 21:07:21
638,052008000,San Andres,30,2026-05-07 21:07:21,2026-05-07 21:07:21
639,052009000,San Miguel,30,2026-05-07 21:07:21,2026-05-07 21:07:21
640,052010000,Viga,30,2026-05-07 21:07:21,2026-05-07 21:07:21
641,052011000,Virac,30,2026-05-07 21:07:21,2026-05-07 21:07:21
642,054101000,Aroroy,31,2026-05-07 21:07:21,2026-05-07 21:07:21
643,054102000,Baleno,31,2026-05-07 21:07:21,2026-05-07 21:07:21
644,054103000,Balud,31,2026-05-07 21:07:21,2026-05-07 21:07:21
645,054104000,Batuan,31,2026-05-07 21:07:21,2026-05-07 21:07:21
646,054105000,Cataingan,31,2026-05-07 21:07:21,2026-05-07 21:07:21
647,054106000,Cawayan,31,2026-05-07 21:07:21,2026-05-07 21:07:21
648,054107000,Claveria,31,2026-05-07 21:07:21,2026-05-07 21:07:21
649,054108000,Dimasalang,31,2026-05-07 21:07:21,2026-05-07 21:07:21
650,054109000,Esperanza,31,2026-05-07 21:07:21,2026-05-07 21:07:21
651,054110000,Mandaon,31,2026-05-07 21:07:21,2026-05-07 21:07:21
652,054111000,City of Masbate,31,2026-05-07 21:07:21,2026-05-07 21:07:21
653,054112000,Milagros,31,2026-05-07 21:07:21,2026-05-07 21:07:21
654,054113000,Mobo,31,2026-05-07 21:07:21,2026-05-07 21:07:21
655,054114000,Monreal,31,2026-05-07 21:07:21,2026-05-07 21:07:21
656,054115000,Palanas,31,2026-05-07 21:07:21,2026-05-07 21:07:21
657,054116000,Pio v. Corpuz,31,2026-05-07 21:07:21,2026-05-07 21:07:21
658,054117000,Placer,31,2026-05-07 21:07:21,2026-05-07 21:07:21
659,054118000,San Fernando,31,2026-05-07 21:07:21,2026-05-07 21:07:21
660,054119000,San Jacinto,31,2026-05-07 21:07:21,2026-05-07 21:07:21
661,054120000,San Pascual,31,2026-05-07 21:07:21,2026-05-07 21:07:21
662,054121000,Uson,31,2026-05-07 21:07:21,2026-05-07 21:07:21
663,056202000,Barcelona,32,2026-05-07 21:07:21,2026-05-07 21:07:21
664,056203000,Bulan,32,2026-05-07 21:07:21,2026-05-07 21:07:21
665,056204000,Bulusan,32,2026-05-07 21:07:21,2026-05-07 21:07:21
666,056205000,Casiguran,32,2026-05-07 21:07:21,2026-05-07 21:07:21
667,056206000,Castilla,32,2026-05-07 21:07:21,2026-05-07 21:07:21
668,056207000,Donsol,32,2026-05-07 21:07:21,2026-05-07 21:07:21
669,056208000,Gubat,32,2026-05-07 21:07:21,2026-05-07 21:07:21
670,056209000,Irosin,32,2026-05-07 21:07:21,2026-05-07 21:07:21
671,056210000,Juban,32,2026-05-07 21:07:21,2026-05-07 21:07:21
672,056211000,Magallanes,32,2026-05-07 21:07:21,2026-05-07 21:07:21
673,056212000,Matnog,32,2026-05-07 21:07:21,2026-05-07 21:07:21
674,056213000,Pilar,32,2026-05-07 21:07:21,2026-05-07 21:07:21
675,056214000,Prieto Diaz,32,2026-05-07 21:07:21,2026-05-07 21:07:21
676,056215000,Santa Magdalena,32,2026-05-07 21:07:21,2026-05-07 21:07:21
677,056216000,City of Sorsogon,32,2026-05-07 21:07:21,2026-05-07 21:07:21
678,060401000,Altavas,33,2026-05-07 21:07:21,2026-05-07 21:07:21
679,060402000,Balete,33,2026-05-07 21:07:21,2026-05-07 21:07:21
680,060403000,Banga,33,2026-05-07 21:07:21,2026-05-07 21:07:21
681,060404000,Batan,33,2026-05-07 21:07:21,2026-05-07 21:07:21
682,060405000,Buruanga,33,2026-05-07 21:07:21,2026-05-07 21:07:21
683,060406000,Ibajay,33,2026-05-07 21:07:21,2026-05-07 21:07:21
684,060407000,Kalibo,33,2026-05-07 21:07:21,2026-05-07 21:07:21
685,060408000,Lezo,33,2026-05-07 21:07:21,2026-05-07 21:07:21
686,060409000,Libacao,33,2026-05-07 21:07:21,2026-05-07 21:07:21
687,060410000,Madalag,33,2026-05-07 21:07:21,2026-05-07 21:07:21
688,060411000,Makato,33,2026-05-07 21:07:21,2026-05-07 21:07:21
689,060412000,Malay,33,2026-05-07 21:07:21,2026-05-07 21:07:21
690,060413000,Malinao,33,2026-05-07 21:07:21,2026-05-07 21:07:21
691,060414000,Nabas,33,2026-05-07 21:07:21,2026-05-07 21:07:21
692,060415000,New Washington,33,2026-05-07 21:07:21,2026-05-07 21:07:21
693,060416000,Numancia,33,2026-05-07 21:07:21,2026-05-07 21:07:21
694,060417000,Tangalan,33,2026-05-07 21:07:21,2026-05-07 21:07:21
695,060601000,Anini-Y,34,2026-05-07 21:07:21,2026-05-07 21:07:21
696,060602000,Barbaza,34,2026-05-07 21:07:21,2026-05-07 21:07:21
697,060603000,Belison,34,2026-05-07 21:07:21,2026-05-07 21:07:21
698,060604000,Bugasong,34,2026-05-07 21:07:21,2026-05-07 21:07:21
